airfoil,blades,tip_speed_ratio,aoa_deg,hub_radius_ratio,chord_scale,twist_scale,cp,ct,power_w,thrust_n,torque_nm,root_moment_nm,solidity_mean,obj_neg_cp,obj_root_moment,obj_solidity,obj_blade_pref_penalty,obj_solidity_with_blade_pref
23012,4,7.047399458129884,7.248014379402943,0.25969604677417946,0.7762779466054194,0.9696151742965647,0.4532756175299208,0.6554623536430957,1017339.3310465661,163458.95584954254,641585.334398595,2810372.3953447915,0.04625997604030248,-0.4532756175299208,2810372.3953447915,0.04625997604030248,0.04,0.08625997604030247
4415,6,5.803597121807463,6.0012700145816975,0.2688385970129084,0.7154075315873378,0.9847297727367592,0.45189637900037594,0.6314412996957749,1014243.7451629769,157468.59442785123,776716.557661093,2670672.636687689,0.05317160684147735,-0.45189637900037594,2670672.636687689,0.05317160684147735,0.36,0.41317160684147736
6409,5,5.1990741741927655,4.269225448148482,0.2700222303828871,0.7020578320856212,0.9649514045599967,0.44691006829078245,0.635837166600422,1003052.386516042,158564.8340673873,857462.3976066158,2601381.056305194,0.06724453350696907,-0.44691006829078245,2601381.056305194,0.06724453350696907,0.16,0.22724453350696908
4415,5,5.720163449226949,5.196060803944252,0.26803157548188666,0.7202406434964901,1.0243663082824455,0.4458254232408171,0.6208540062635183,1000617.9911352186,154828.33916362334,777458.7406786598,2620658.1334535894,0.058048919034896146,-0.4458254232408171,2620658.1334535894,0.058048919034896146,0.16,0.21804891903489615
23012,5,7.880849472403697,8.811341980605564,0.2970373168261457,0.771211787163733,0.9969178330217973,0.4443041791335608,0.6515988429832077,997203.6855723731,162495.47501060675,562378.0019960046,2670667.4958170424,0.0294303982879639,-0.4443041791335608,2670667.4958170424,0.0294303982879639,0.16,0.1894303982879639
23012,3,7.204274795947016,6.851736145198622,0.2563291692630867,0.8010772581453413,1.0117070706193763,0.4421473520162095,0.642594083667701,992362.8669360069,160249.87151071356,612206.190872669,2766416.477222801,0.04646685858238644,-0.4421473520162095,2766416.477222801,0.04646685858238644,0.0,0.04646685858238644
4412,3,7.06350803254664,4.696959306863276,0.2593410411525895,0.7894161820609527,1.045005104526485,0.44199667346528826,0.6323724067650454,992024.6814915027,157700.7935594736,624193.8940383822,2705551.874544127,0.043933082078260945,-0.44199667346528826,2705551.874544127,0.043933082078260945,0.0,0.043933082078260945
23012,6,7.0891705302709935,8.226732667770559,0.2956811685013682,0.7160671467101305,0.9280467646447145,0.4397411552022552,0.6240450005325651,986962.3588071683,155624.10811731106,618760.5945922454,2545295.7904359833,0.03577379065138035,-0.4397411552022552,2545295.7904359833,0.03577379065138035,0.36,0.39577379065138035
24012,4,5.9195991784368545,6.919570483020375,0.27672153621805357,0.7453111332728355,0.9911227995021843,0.4372168579374818,0.6214049941545536,981296.7840632594,154965.7443171822,736759.1806161469,2577001.4871139186,0.057903089208309194,-0.4372168579374818,2577001.4871139186,0.057903089208309194,0.04,0.0979030892083092
23012,5,6.5677481314427615,7.8149435918641155,0.28864910327202364,0.7062815035940132,0.9670066180344539,0.4356542786535068,0.6101877789003427,977789.705142648,152168.39938531557,661677.6307317939,2493123.18037775,0.04215764958384856,-0.4356542786535068,2493123.18037775,0.04215764958384856,0.16,0.20215764958384858
23012,5,6.779924808125743,8.335719479212091,0.2998402886376573,0.7290565096077305,0.9569056601028478,0.4352407333257662,0.6155075633665702,976861.537134464,153495.04523974346,640362.0917012695,2469737.063170935,0.037786515691036235,-0.4352407333257662,2469737.063170935,0.037786515691036235,0.16,0.19778651569103622
4412,3,10.034086385253184,8.237578736920597,0.24336136973952538,0.7813360605620555,1.1470128078641268,0.43408652347876836,0.6844102571614098,974271.0093667652,170677.97316890093,431538.37915200903,3131368.079097325,0.01848054072769091,-0.43408652347876836,3131368.079097325,0.01848054072769091,0.0,0.01848054072769091
23012,4,6.610629365547658,7.318857879330313,0.3,0.7246974436942175,0.976417370973714,0.4286471659767447,0.6051468127042278,962062.8249676415,150911.28512648743,646812.0569454631,2417056.924223417,0.04203568739565519,-0.4286471659767447,2417056.924223417,0.04203568739565519,0.04,0.0820356873956552
23012,3,6.148392745352203,6.5336771503673345,0.2994416960635943,0.8464445952825388,1.0200847697512792,0.4248469341300117,0.6300815098676235,953533.5214373849,157129.4905506429,689273.9188054533,2522099.0408750945,0.05878552158042983,-0.4248469341300117,2522099.0408750945,0.05878552158042983,0.0,0.05878552158042983
23012,4,6.405086593340434,8.35937148650722,0.2931720197926148,0.7071388928781545,1.1176902689334645,0.4220149920635553,0.5872468226082839,947177.4635864215,146447.39231168616,657239.7663314313,2388934.0986233717,0.04023162419236277,-0.4220149920635553,2388934.0986233717,0.04023162419236277,0.04,0.08023162419236277
25012,4,7.1946554521004,7.946223547073721,0.29582762444713395,0.7,0.9933237890581319,0.41851916990754684,0.5840843485330744,939331.3822264051,145658.735713238,580264.9162316284,2359349.3155849758,0.03200800610173255,-0.41851916990754684,2359349.3155849758,0.03200800610173255,0.04,0.07200800610173255
24012,4,5.8078106613592,8.119629265715671,0.2918713809937736,0.7,1.112940896023915,0.4155145219709583,0.5744830879686758,932587.7004495276,143264.37695567837,713665.5214669323,2332547.919751638,0.0477311776939931,-0.4155145219709583,2332547.919751638,0.0477311776939931,0.04,0.0877311776939931
0012,3,10.006010798810296,8.249436085239216,0.2850047198954671,0.7182862551527827,1.0493123410225729,0.41550096123451385,0.6121928021905777,932557.2645072237,152668.41134123376,414220.91547794844,2554951.869937326,0.02059673822324671,-0.41550096123451385,2554951.869937326,0.02059673822324671,0.0,0.02059673822324671
23012,3,7.11115005388304,8.308618843612978,0.3,0.7266545315426103,0.9941522545652772,0.4126180329490758,0.5803882890328329,926086.7723388043,144737.01378167424,578801.0630076886,2310426.7620870657,0.03212317990249694,-0.4126180329490758,2310426.7620870657,0.03212317990249694,0.0,0.03212317990249694
4412,3,10.218895055312473,9.293101487692255,0.26298628116787076,0.7154362142163763,1.1641435900333537,0.4110089791681005,0.6694621633359739,922475.3852845529,166950.2231386113,401206.8407663389,3051266.414389556,0.01462057022519213,-0.4110089791681005,3051266.414389556,0.01462057022519213,0.0,0.01462057022519213
