airfoil,blades,tip_speed_ratio,aoa_deg,hub_radius_ratio,chord_scale,twist_scale,cp,ct,power_w,thrust_n,torque_nm,root_moment_nm,solidity_mean,obj_neg_cp,obj_root_moment,obj_solidity,obj_blade_pref_penalty,obj_solidity_with_blade_pref
4412,6,7.109299941232495,4.74450333710319,0.16128567870102978,0.9478687337789725,1.047016632951078,0.5171689297286292,0.8016546856084729,1160742.543080782,199916.3447498394,725648.9091289261,4107603.2595942966,0.08752616346610667,-0.5171689297286292,4107603.2595942966,0.08752616346610667,0.36,0.44752616346610663
4412,6,6.975099218017501,3.698581484493937,0.16209008275670067,0.9124768719161301,0.9615296349388827,0.5171107888263368,0.8017453752272167,1160612.050673167,199938.96089293878,739527.2267160298,4067843.4827004294,0.09786305292438065,-0.5171107888263368,4067843.4827004294,0.09786305292438065,0.36,0.4578630529243806
4415,6,8.209047126050198,3.809968857796297,0.1539959481363526,0.9550425202069496,1.0678350890805368,0.5170499083757367,0.8067987421833306,1160475.4095777895,201199.16764864323,628290.7635705122,4209149.2912311535,0.07806062482712182,-0.5170499083757367,4209149.2912311535,0.07806062482712182,0.36,0.4380606248271218
4412,6,7.5203492463633586,3.7794753462616866,0.15757533422908057,0.91466333612785,1.0409098102821073,0.516982583178879,0.7885108329893644,1160324.3037867765,196638.53571470812,685739.0178006418,4061971.4848640873,0.08691597050947952,-0.516982583178879,4061971.4848640873,0.08691597050947952,0.36,0.4469159705094795
4412,6,7.482393613361051,4.105964075642697,0.16528681919684196,0.930785679641157,1.0195773598381013,0.5169812865085257,0.7994110213991495,1160321.39351828,199356.820611047,689215.8094949332,4064609.328006329,0.08232178886222886,-0.5169812865085257,4064609.328006329,0.08232178886222886,0.36,0.44232178886222884
4415,6,6.549553560250693,4.736136656263367,0.1565229008012255,0.978113043991963,1.0464081599279489,0.5168604887279439,0.8093394156243793,1160050.272971451,201832.75983821787,787195.484937279,4171966.1201099125,0.1070240577706245,-0.5168604887279439,4171966.1201099125,0.1070240577706245,0.36,0.4670240577706245
4412,6,8.008628721192174,3.9432118108273957,0.16631508110901536,1.067909170851826,1.0614631000102221,0.5168270799675031,0.8535996762159314,1159975.2897941447,212870.36701994648,643736.3888247494,4369451.19387436,0.08453259512696142,-0.5168270799675031,4369451.19387436,0.08453259512696142,0.36,0.4445325951269614
4412,6,8.055738789741522,3.8493461031037457,0.16886063023914788,0.9656102224130338,1.0765033946223246,0.5168008014668799,0.8067652410526792,1159916.3098905033,201190.81314924962,639939.2698877167,4108011.084419531,0.07547135678371553,-0.5168008014668799,4108011.084419531,0.07547135678371553,0.36,0.4354713567837155
4412,6,8.185841836221227,4.691663106578656,0.16607475344603542,0.9737886348961602,1.0649544085502636,0.5167241216049135,0.8204678378237876,1159744.2083336122,204607.96159138926,629674.8467454315,4200272.8643508395,0.06819399279279312,-0.5167241216049135,4200272.8643508395,0.06819399279279312,0.36,0.42819399279279313
4412,6,8.612522577451994,3.7721953674915776,0.15604953274451333,0.9272824483995868,1.0741107917435189,0.5166841288751977,0.7983341559707776,1159654.4479862156,199088.27231451435,598433.237472271,4156006.5954391807,0.06950591351535407,-0.5166841288751977,4156006.5954391807,0.06950591351535407,0.36,0.42950591351535405
4412,5,6.925426639139882,4.1741821247634245,0.14129511804792044,1.012008100321564,1.0458441900020798,0.5166816144316998,0.8208677705925442,1159648.80452743,204707.6966752238,744213.3106515282,4326232.051994481,0.11435272659817755,-0.5166816144316998,4326232.051994481,0.11435272659817755,0.16,0.27435272659817755
4415,6,6.549553560250693,4.074181953803564,0.1565229008012255,0.978113043991963,0.9897225742393886,0.5166425078639537,0.8186637192145224,1159561.0330966897,204158.0511694403,786863.4929284527,4202217.281968388,0.1148929042192843,-0.5166425078639537,4202217.281968388,0.1148929042192843,0.36,0.4748929042192843
4412,5,6.850010982889611,4.136564149970472,0.14,1.0148908640107306,1.0457962245404424,0.5166242942531789,0.8214655052955032,1159520.1541658912,204856.75953120273,752323.3057985608,4338319.983793044,0.11834897494169046,-0.5166242942531789,4338319.983793044,0.11834897494169046,0.16,0.2783489749416905
4412,5,6.850010982889611,4.136564149970472,0.14,1.0148908640107306,1.046435056534849,0.5166234134410459,0.8213125789613662,1159518.1772564978,204818.62281936719,752322.0231343443,4337704.038908401,0.11834897494169046,-0.5166234134410459,4337704.038908401,0.11834897494169046,0.16,0.2783489749416905
4412,6,7.669147291091206,4.18513736676984,0.16771796628949953,0.9225951804582799,0.9941007113633066,0.516521124922288,0.8011912854766546,1159288.5992045964,199800.78219881485,671833.9834505307,4053904.2910703295,0.07631964662387218,-0.516521124922288,4053904.2910703295,0.07631964662387218,0.36,0.4363196466238722
4412,6,7.541557137690264,3.8688140982687833,0.17225257789977877,0.9322784420574306,0.9828988901939336,0.5164364165012777,0.805924439491217,1159098.4782163238,200981.13437128562,683088.2134840265,4042816.0711342515,0.08056612743638165,-0.5164364165012777,4042816.0711342515,0.08056612743638165,0.36,0.4405661274363816
