alpha,cl,cd
-8.0,-0.7082,0.01254
-7.75,-0.6757,0.01205
-7.5,-0.6417,0.0117
-7.25,-0.608,0.01138
-7.0,-0.5782,0.0111
-6.75,-0.5484,0.01063
-6.5,-0.5208,0.01033
-6.25,-0.493,0.01011
-6.0,-0.4665,0.00991
-5.75,-0.4413,0.00958
-5.5,-0.4155,0.00936
-5.25,-0.3892,0.0092
-5.0,-0.3631,0.00904
-4.75,-0.337,0.00885
-4.5,-0.3103,0.00875
-4.25,-0.2839,0.00861
-4.0,-0.2572,0.00851
-3.75,-0.2303,0.00844
-3.5,-0.2034,0.00835
-3.25,-0.1764,0.0083
-3.0,-0.1492,0.00823
-2.75,-0.1221,0.00818
-2.5,-0.0947,0.00814
-2.25,-0.0674,0.0081
-2.0,-0.0399,0.00805
-1.75,-0.0126,0.00798
-1.5,0.0147,0.00792
-1.25,0.0419,0.0078
-1.0,0.0682,0.00755
-0.75,0.0916,0.00687
-0.5,0.116,0.00642
0.0,0.1673,0.006
0.25,0.1935,0.00593
0.5,0.2199,0.00587
0.75,0.2464,0.00586
1.0,0.273,0.00589
1.25,0.2994,0.00592
1.5,0.3258,0.006
1.75,0.3524,0.00608
2.0,0.3794,0.00618
2.25,0.41,0.00631
2.5,0.442,0.0064
2.75,0.4725,0.00652
3.0,0.5081,0.00661
3.25,0.5437,0.00675
3.5,0.579,0.00683
3.75,0.6132,0.00697
4.0,0.647,0.00706
4.25,0.6802,0.0072
4.5,0.7155,0.00729
4.75,0.7502,0.00742
5.0,0.7847,0.00753
5.25,0.8188,0.00768
5.5,0.8501,0.0078
5.75,0.8735,0.00795
6.0,0.8974,0.00806
6.25,0.9205,0.00824
6.5,0.9442,0.00838
6.75,0.9674,0.00856
7.0,0.9906,0.00876
7.25,1.014,0.00894
7.5,1.0371,0.00917
7.75,1.06,0.00944
8.0,1.0833,0.00968
8.25,1.1063,0.00996
8.5,1.129,0.01028
8.75,1.1515,0.01064
9.0,1.1739,0.01103
9.25,1.196,0.01148
9.5,1.2177,0.01198
9.75,1.2393,0.01248
10.0,1.2608,0.01299
10.25,1.282,0.01352
10.5,1.3029,0.01406
10.75,1.3239,0.01459
11.0,1.3448,0.01509
11.25,1.3651,0.01563
11.5,1.3842,0.01624
11.75,1.4044,0.01673
12.0,1.422,0.01739
12.25,1.4411,0.01789
12.5,1.4575,0.01855
12.75,1.4716,0.0192
13.0,1.4854,0.0198
13.25,1.4968,0.02057
13.5,1.5048,0.02159
13.75,1.5176,0.02236
14.0,1.5284,0.02331
14.25,1.5369,0.02448
14.5,1.5424,0.02596
14.75,1.5453,0.0278
15.0,1.5536,0.0293
15.25,1.5597,0.03112
15.5,1.5634,0.03329
15.75,1.5649,0.03586
16.0,1.5628,0.03898
16.25,1.5568,0.04275
16.5,1.5454,0.04736
16.75,1.5347,0.05197
17.0,1.5272,0.0562
17.25,1.5162,0.06091
17.5,1.5034,0.06595
17.75,1.4888,0.07129
18.0,1.473,0.07689
