alpha,cl,cd
-8.0,-0.5987,0.06922
-7.75,-0.5795,0.06604
-7.5,-0.5765,0.06306
-7.25,-0.6016,0.06062
-7.0,-0.5821,0.05626
-6.75,-0.5741,0.05385
-6.5,-0.575,0.05084
-6.25,-0.5743,0.04898
-6.0,-0.5595,0.04649
-5.75,-0.5533,0.04447
-5.0,-0.5004,0.03241
-4.75,-0.4828,0.03012
-4.5,-0.4638,0.02817
-4.25,-0.443,0.02639
-4.0,-0.4219,0.02498
-3.75,-0.4012,0.02389
-3.5,-0.38,0.02299
-3.25,-0.3578,0.0221
-3.0,-0.3359,0.02158
-2.75,-0.2976,0.02015
-2.5,-0.2466,0.0193
-2.25,-0.1985,0.01807
-2.0,-0.1489,0.01707
-1.75,-0.115,0.01402
-1.5,-0.077,0.01369
-1.25,-0.0212,0.0141
-1.0,0.0655,0.01446
-0.75,0.1627,0.01443
-0.5,0.2229,0.01397
-0.25,0.263,0.01355
0.0,0.2823,0.01329
0.25,0.3016,0.01311
0.5,0.3216,0.01301
0.75,0.3422,0.01299
1.0,0.3635,0.01302
1.25,0.385,0.01312
1.5,0.4066,0.01328
1.75,0.4281,0.0135
2.0,0.4494,0.01378
2.25,0.4709,0.0141
2.5,0.4926,0.01443
2.75,0.5143,0.01481
3.0,0.5364,0.01518
3.25,0.5588,0.01557
3.5,0.5812,0.01598
3.75,0.6038,0.01634
4.0,0.6265,0.01675
4.25,0.6497,0.01724
4.5,0.6725,0.01763
4.75,0.6958,0.01814
5.0,0.7188,0.01857
5.25,0.7426,0.01917
5.5,0.7652,0.01963
5.75,0.7893,0.02021
6.0,0.8116,0.02078
6.25,0.835,0.02134
6.5,0.8592,0.02208
6.75,0.8809,0.02266
7.0,0.9046,0.02327
7.25,0.928,0.02412
7.5,0.9495,0.02481
7.75,0.9733,0.02547
8.0,0.9958,0.02644
8.25,1.0163,0.02725
8.5,1.0399,0.02793
8.75,1.0614,0.02901
9.0,1.0804,0.02993
9.25,1.1037,0.03059
9.5,1.1233,0.03178
9.75,1.1407,0.03276
10.0,1.1649,0.03329
10.25,1.1798,0.03463
10.5,1.1974,0.0354
10.75,1.226,0.03584
11.0,1.2311,0.03723
11.25,1.2536,0.03734
11.5,1.2674,0.03841
11.75,1.2807,0.03901
12.0,1.3042,0.03913
12.25,1.3059,0.04041
12.5,1.336,0.03982
12.75,1.327,0.04166
13.0,1.3505,0.0411
13.25,1.3395,0.04302
13.5,1.3387,0.04397
13.75,1.3458,0.04479
14.0,1.3288,0.04751
14.25,1.3492,0.04739
14.5,1.3241,0.05145
14.75,1.306,0.05546
15.0,1.3235,0.05574
15.25,1.2956,0.06154
15.5,1.2662,0.06828
15.75,1.2303,0.0767
16.0,1.1698,0.09017
16.5,1.1874,0.09334
17.0,0.8109,0.19972
17.25,0.8469,0.20439
17.5,0.8296,0.20786
17.75,0.8254,0.21125
18.0,0.8391,0.21394
