alpha,cl,cd
-8.0,-0.439,0.09144
-7.75,-0.4336,0.08034
-7.5,-0.4107,0.07868
-7.25,-0.3841,0.07564
-6.75,-0.3379,0.05889
-6.5,-0.3158,0.05622
-6.25,-0.313,0.02581
-6.0,-0.2853,0.02475
-5.75,-0.2468,0.02313
-5.5,-0.2062,0.0216
-5.0,-0.138,0.01999
-4.75,-0.0972,0.01891
-4.5,-0.056,0.01797
-4.25,-0.0302,0.01746
-4.0,0.0067,0.01665
-3.75,0.0453,0.01601
-3.5,0.0704,0.01558
-3.25,0.1055,0.01496
-3.0,0.1325,0.01456
-2.75,0.1646,0.01401
-2.5,0.1918,0.01363
-2.25,0.2228,0.01317
-2.0,0.249,0.01286
-1.75,0.2789,0.01244
-1.5,0.3049,0.01207
-1.25,0.3306,0.01159
-1.0,0.3541,0.01082
-0.75,0.3718,0.01021
-0.5,0.4353,0.00997
-0.25,0.4613,0.00999
0.0,0.4879,0.01002
0.25,0.5131,0.01009
0.5,0.5386,0.01018
0.75,0.5645,0.01029
1.0,0.5908,0.0104
1.25,0.6176,0.01054
1.5,0.6432,0.01068
1.75,0.6691,0.01084
2.0,0.6956,0.01102
2.25,0.7222,0.01119
2.5,0.748,0.01138
2.75,0.7745,0.01158
3.0,0.801,0.01178
3.25,0.827,0.012
3.5,0.8541,0.01223
3.75,0.8796,0.01243
4.0,0.9062,0.01268
4.25,0.9321,0.0129
4.5,0.9581,0.01315
4.75,0.9843,0.01338
5.0,1.0097,0.01363
5.25,1.0363,0.01389
5.5,1.0606,0.01412
5.75,1.086,0.01437
6.0,1.1105,0.01459
6.25,1.134,0.01481
6.5,1.1575,0.01503
6.75,1.1809,0.01527
7.0,1.2033,0.01549
7.25,1.225,0.01571
7.5,1.2464,0.01596
7.75,1.2673,0.01622
8.0,1.2873,0.0165
8.25,1.3063,0.0168
8.5,1.3237,0.01717
8.75,1.3399,0.0176
9.0,1.353,0.01818
9.25,1.3636,0.01889
9.5,1.369,0.01977
9.75,1.3724,0.02089
10.0,1.3722,0.02233
10.25,1.3702,0.02402
10.5,1.369,0.0258
10.75,1.367,0.02773
11.0,1.3656,0.02973
11.25,1.3669,0.03165
11.5,1.368,0.03367
11.75,1.3659,0.03603
12.0,1.3688,0.03809
12.25,1.3698,0.04034
12.5,1.3684,0.04289
12.75,1.3727,0.04499
13.0,1.3747,0.04732
13.25,1.375,0.04979
13.5,1.38,0.05195
13.75,1.3843,0.05416
14.0,1.3884,0.05639
14.25,1.3952,0.05831
14.5,1.3991,0.06072
14.75,1.4036,0.06306
15.0,1.409,0.06529
15.25,1.4165,0.06725
15.5,1.4267,0.06909
15.75,1.426,0.07217
16.0,1.4259,0.07523
16.25,1.4262,0.07827
16.5,1.4266,0.08132
16.75,1.4289,0.08415
17.0,1.4357,0.0864
17.25,1.4375,0.08963
17.5,1.4253,0.09455
17.75,1.4119,0.09987
18.0,1.3974,0.10555
