alpha,cl,cd
-8.0,-0.7316,0.01553
-7.75,-0.6965,0.01503
-7.5,-0.6639,0.01411
-7.25,-0.6307,0.0136
-7.0,-0.5958,0.01319
-6.75,-0.5597,0.01281
-6.5,-0.5254,0.01223
-6.25,-0.4946,0.0118
-6.0,-0.4612,0.01146
-5.75,-0.4327,0.01119
-5.5,-0.405,0.01069
-5.25,-0.3774,0.01045
-5.0,-0.3512,0.01025
-4.75,-0.3262,0.00988
-4.5,-0.3003,0.00969
-4.25,-0.274,0.00958
-4.0,-0.2485,0.00931
-3.75,-0.2221,0.00921
-3.5,-0.1962,0.00903
-3.25,-0.1695,0.00898
-3.0,-0.1433,0.00883
-2.75,-0.1169,0.00875
-2.5,-0.0901,0.00868
-2.25,-0.0634,0.00862
-2.0,-0.0367,0.00853
-1.75,-0.0101,0.00845
-1.5,0.0163,0.00828
-1.25,0.0412,0.00791
-1.0,0.0622,0.00704
-0.75,0.0859,0.00667
-0.5,0.1103,0.00646
-0.25,0.1353,0.00636
0.0,0.1607,0.00632
0.25,0.1865,0.00634
0.5,0.2125,0.00639
0.75,0.2387,0.00646
1.0,0.2649,0.00658
1.25,0.2924,0.00669
1.5,0.3231,0.00683
1.75,0.3597,0.00702
2.0,0.3963,0.00715
2.25,0.4305,0.00729
2.5,0.4681,0.00738
2.75,0.5045,0.00752
3.0,0.5405,0.0076
3.25,0.575,0.00774
3.5,0.6104,0.00782
3.75,0.6466,0.00794
4.0,0.6826,0.00803
4.25,0.7181,0.00815
4.5,0.7446,0.00824
4.75,0.7685,0.00834
5.0,0.7923,0.00846
5.25,0.8162,0.00856
5.5,0.8397,0.00871
5.75,0.8637,0.00882
6.0,0.8869,0.00899
6.25,0.9109,0.00912
6.5,0.9342,0.0093
6.75,0.958,0.00946
7.0,0.9816,0.00965
7.25,1.0048,0.00988
7.5,1.0288,0.01007
7.75,1.0521,0.01031
8.0,1.0751,0.0106
8.25,1.0987,0.01085
8.5,1.122,0.01115
8.75,1.1451,0.01149
9.0,1.1678,0.01187
9.25,1.1902,0.0123
9.5,1.212,0.01278
9.75,1.2331,0.01333
10.0,1.2537,0.0139
10.25,1.2741,0.01449
10.5,1.2939,0.01511
10.75,1.3132,0.01575
11.0,1.3319,0.01641
11.5,1.3682,0.01771
11.75,1.3852,0.0184
12.0,1.4009,0.01912
12.25,1.4152,0.01983
12.5,1.4272,0.02055
12.75,1.4344,0.02159
13.0,1.4473,0.02234
13.25,1.4573,0.02331
13.5,1.4633,0.02462
13.75,1.4691,0.02605
14.0,1.4776,0.02737
14.25,1.4837,0.02901
14.5,1.4867,0.03106
14.75,1.4844,0.03385
15.0,1.481,0.037
15.25,1.4828,0.03975
15.5,1.4815,0.04299
15.75,1.4777,0.04667
16.0,1.4716,0.0507
16.25,1.4627,0.05516
16.5,1.4509,0.06004
16.75,1.4364,0.06532
17.0,1.4199,0.07096
17.25,1.4018,0.07689
17.5,1.3828,0.08309
17.75,1.3642,0.0893
18.0,1.3547,0.09428
