alpha,cl,cd
-8.0,-0.51,0.02867
-7.75,-0.4755,0.02746
-7.5,-0.4372,0.02589
-7.0,-0.3729,0.02418
-6.75,-0.3335,0.02295
-6.5,-0.2908,0.0222
-6.0,-0.2289,0.02069
-5.75,-0.1903,0.01999
-5.5,-0.1518,0.01913
-5.25,-0.1298,0.01877
-5.0,-0.095,0.01803
-4.75,-0.0626,0.01739
-4.5,-0.0361,0.01702
-4.25,-0.0024,0.01638
-4.0,0.0227,0.01599
-3.75,0.0541,0.01558
-3.5,0.0812,0.0152
-3.25,0.1104,0.01478
-3.0,0.1375,0.01446
-2.75,0.1665,0.01411
-2.5,0.1932,0.01387
-2.25,0.2222,0.0135
-2.0,0.2478,0.01328
-1.75,0.276,0.01299
-1.5,0.3018,0.01271
-1.0,0.3528,0.01196
-0.75,0.3739,0.0116
-0.5,0.3957,0.01133
-0.25,0.42,0.01121
0.0,0.4575,0.01126
0.25,0.506,0.01137
0.5,0.562,0.01146
0.75,0.5996,0.01155
1.0,0.623,0.01166
1.25,0.6444,0.01179
1.5,0.6691,0.01194
1.75,0.6908,0.01209
2.0,0.716,0.01227
2.25,0.7382,0.01244
2.5,0.764,0.01264
2.75,0.7867,0.01282
3.0,0.8123,0.01302
3.25,0.8364,0.01324
3.5,0.8614,0.01344
3.75,0.8872,0.01369
4.0,0.9113,0.01389
4.25,0.9384,0.01414
4.5,0.9617,0.01437
4.75,0.9874,0.01459
5.0,1.0127,0.01487
5.25,1.0369,0.01509
5.5,1.0645,0.01539
5.75,1.0863,0.01561
6.0,1.1121,0.01585
6.25,1.1355,0.01614
6.5,1.1595,0.01637
6.75,1.1838,0.01666
7.0,1.206,0.01688
7.25,1.2301,0.01717
7.5,1.2507,0.01739
7.75,1.2735,0.01767
8.0,1.293,0.0179
8.25,1.3135,0.01818
8.5,1.3326,0.01842
8.75,1.3501,0.01872
9.25,1.3828,0.01931
9.5,1.3973,0.01966
9.75,1.4092,0.02005
10.0,1.4193,0.02049
10.25,1.4298,0.02103
10.5,1.4393,0.02166
11.0,1.455,0.02322
11.25,1.4617,0.02417
11.5,1.4671,0.02527
11.75,1.4712,0.02652
12.0,1.4739,0.02796
12.25,1.4752,0.02959
12.5,1.4751,0.03143
12.75,1.4736,0.03348
13.0,1.471,0.03575
13.25,1.4673,0.03822
13.5,1.462,0.04095
13.75,1.457,0.04381
14.0,1.4537,0.04663
14.25,1.4485,0.04973
14.5,1.4429,0.05298
14.75,1.44,0.05603
15.0,1.4339,0.05944
15.25,1.4323,0.06251
15.5,1.4281,0.06585
15.75,1.4262,0.06897
16.0,1.4245,0.07214
16.25,1.4228,0.07512
16.5,1.4225,0.07829
16.75,1.4219,0.08138
17.0,1.4234,0.08397
17.25,1.4233,0.08714
17.5,1.424,0.09012
17.75,1.4298,0.09201
18.0,1.4283,0.09551
