alpha,cl,cd
-8.0,-0.8853,0.01477
-7.75,-0.8642,0.01442
-7.5,-0.8447,0.01392
-7.25,-0.8241,0.01354
-7.0,-0.8041,0.01311
-6.75,-0.7833,0.01279
-6.5,-0.7633,0.01237
-6.25,-0.7427,0.01201
-6.0,-0.7218,0.01168
-5.75,-0.7009,0.01134
-5.5,-0.6797,0.01102
-5.25,-0.6582,0.01073
-4.75,-0.5903,0.01001
-4.5,-0.5529,0.00967
-4.25,-0.5172,0.00932
-4.0,-0.4799,0.00899
-3.75,-0.441,0.00869
-3.5,-0.4066,0.00841
-3.25,-0.3689,0.00813
-3.0,-0.3306,0.00786
-2.75,-0.2994,0.00762
-2.5,-0.2655,0.00737
-2.25,-0.2374,0.00716
-2.0,-0.2089,0.00696
-1.75,-0.1812,0.00678
-1.5,-0.1552,0.00662
-1.25,-0.1293,0.00648
-1.0,-0.1034,0.00638
-0.75,-0.0777,0.00628
-0.5,-0.0518,0.00622
-0.25,-0.0259,0.00618
0.0,0.0,0.00617
0.25,0.0259,0.00618
0.5,0.0518,0.00622
0.75,0.0777,0.00628
1.0,0.1034,0.00638
1.25,0.1294,0.00648
1.5,0.1552,0.00662
1.75,0.1812,0.00678
2.0,0.2089,0.00696
2.25,0.2374,0.00716
2.5,0.2655,0.00737
2.75,0.2994,0.00762
3.0,0.3306,0.00786
3.25,0.3689,0.00813
3.5,0.4066,0.00841
3.75,0.441,0.00869
4.0,0.4799,0.00899
4.25,0.5172,0.00932
4.5,0.5528,0.00967
4.75,0.5903,0.01
5.0,0.6274,0.01037
5.25,0.6581,0.01073
5.5,0.6797,0.01102
5.75,0.7008,0.01134
6.0,0.7218,0.01168
6.25,0.7426,0.01201
6.5,0.7632,0.01237
6.75,0.7832,0.01279
7.0,0.8041,0.01311
7.25,0.8241,0.01354
7.5,0.8447,0.01392
7.75,0.8642,0.01442
8.0,0.8853,0.01477
8.25,0.9031,0.01546
8.5,0.9245,0.01581
8.75,0.9453,0.01625
9.0,0.9621,0.01709
9.25,0.9842,0.01747
9.5,1.0051,0.01798
9.75,1.0246,0.01861
10.0,1.0408,0.0196
10.25,1.0614,0.02014
10.5,1.0812,0.02074
10.75,1.1001,0.02139
11.0,1.1142,0.0225
11.25,1.1301,0.02342
11.5,1.1468,0.02421
11.75,1.162,0.02506
12.0,1.1748,0.02592
12.25,1.1857,0.02684
12.5,1.1944,0.02799
12.75,1.1979,0.02987
13.0,1.2071,0.03099
13.25,1.2147,0.03235
13.5,1.2207,0.03394
13.75,1.2255,0.03573
14.0,1.2295,0.03769
14.25,1.2327,0.03985
14.5,1.2351,0.04221
14.75,1.2362,0.04484
15.0,1.2353,0.04782
15.25,1.2305,0.0514
15.75,1.2104,0.06045
16.0,1.2,0.06542
16.25,1.1869,0.07095
16.5,1.1717,0.07708
16.75,1.1536,0.08394
17.0,1.1328,0.09157
17.25,1.1089,0.1001
17.5,1.0804,0.10991
17.75,1.0452,0.12159
18.0,0.9896,0.13866
