alpha,cl,cd
-8.0,-0.8833,0.00844
-7.75,-0.8553,0.00824
-7.5,-0.8258,0.00805
-7.25,-0.7981,0.00785
-7.0,-0.7714,0.00769
-6.75,-0.745,0.0075
-6.5,-0.7187,0.00736
-6.25,-0.6921,0.00718
-6.0,-0.6654,0.00704
-5.75,-0.6386,0.0069
-5.5,-0.6115,0.00674
-5.25,-0.5842,0.00662
-5.0,-0.5569,0.0065
-4.75,-0.5296,0.00637
-4.5,-0.5023,0.00624
-4.25,-0.4748,0.00613
-4.0,-0.4472,0.00602
-3.75,-0.4196,0.00592
-3.5,-0.3919,0.00581
-3.25,-0.3641,0.00573
-3.0,-0.3365,0.00563
-2.75,-0.3087,0.00553
-2.5,-0.2808,0.00547
-2.25,-0.2529,0.00539
-2.0,-0.2249,0.00532
-1.75,-0.1969,0.00528
-1.5,-0.1689,0.00522
-1.25,-0.1407,0.00518
-1.0,-0.1127,0.00515
-0.75,-0.0846,0.00511
-0.5,-0.0563,0.0051
-0.25,-0.0282,0.00509
0.0,0.0,0.00508
0.25,0.0282,0.00508
0.5,0.0563,0.0051
0.75,0.0845,0.00511
1.0,0.1127,0.00514
1.25,0.1407,0.00517
1.5,0.1689,0.00522
2.0,0.2249,0.00532
2.25,0.2529,0.00539
2.5,0.2808,0.00547
2.75,0.3087,0.00554
3.0,0.3365,0.00562
3.25,0.3641,0.00573
3.5,0.3919,0.00581
3.75,0.4196,0.00591
4.0,0.4473,0.00602
4.25,0.4748,0.00613
4.5,0.5023,0.00624
4.75,0.5296,0.00637
5.0,0.5569,0.0065
5.25,0.5842,0.00662
5.5,0.6115,0.00674
5.75,0.6386,0.0069
6.0,0.6654,0.00704
6.25,0.6921,0.00718
6.5,0.7187,0.00736
6.75,0.745,0.0075
7.0,0.7714,0.00769
7.25,0.7981,0.00785
7.5,0.8258,0.00805
7.75,0.8553,0.00824
8.0,0.8834,0.00844
8.25,0.9138,0.00867
8.5,0.9456,0.00887
8.75,0.9771,0.00912
9.0,1.0083,0.00937
9.25,1.0394,0.00958
9.5,1.0701,0.00984
9.75,1.1003,0.01014
10.0,1.1302,0.01037
10.25,1.1519,0.01058
10.5,1.1739,0.01083
10.75,1.1961,0.0111
11.0,1.2184,0.01142
11.25,1.242,0.01167
11.5,1.266,0.01193
11.75,1.2901,0.01221
12.0,1.3141,0.01251
12.25,1.3377,0.01285
12.5,1.3608,0.01324
12.75,1.3838,0.01363
13.0,1.4076,0.01394
13.25,1.431,0.01427
13.5,1.4539,0.01463
13.75,1.4764,0.01501
14.0,1.4984,0.01541
14.25,1.5197,0.01586
14.5,1.5402,0.01633
14.75,1.5596,0.01687
15.0,1.5777,0.01748
15.25,1.5968,0.01796
15.5,1.6153,0.01843
15.75,1.6309,0.01893
16.0,1.6448,0.01947
16.25,1.658,0.02007
16.5,1.6708,0.02073
16.75,1.6826,0.02148
17.0,1.6937,0.02231
17.25,1.7038,0.02326
17.5,1.7127,0.02433
17.75,1.7207,0.02556
18.0,1.7272,0.02697
