alpha,cl,cd
-8.0,-0.7344,0.02321
-7.75,-0.7174,0.02257
-7.5,-0.7013,0.0216
-7.25,-0.6851,0.02048
-7.0,-0.6682,0.01946
-6.5,-0.6048,0.0171
-6.25,-0.5661,0.01658
-6.0,-0.5279,0.01597
-5.75,-0.4867,0.01536
-5.5,-0.4482,0.01423
-5.25,-0.4139,0.01375
-5.0,-0.3765,0.01335
-4.75,-0.3443,0.01258
-4.5,-0.312,0.01217
-4.25,-0.2822,0.01185
-4.0,-0.2548,0.01129
-3.75,-0.2273,0.01101
-3.5,-0.202,0.01062
-3.25,-0.1764,0.01037
-3.0,-0.1509,0.01012
-2.75,-0.1254,0.00991
-2.5,-0.0999,0.0097
-2.25,-0.074,0.00954
-2.0,-0.0483,0.00937
-1.75,-0.023,0.00917
-1.5,-0.0046,0.00794
-1.25,0.0149,0.00722
-1.0,0.0372,0.00694
-0.75,0.0606,0.00683
-0.5,0.0846,0.00682
-0.25,0.1092,0.00688
0.0,0.1342,0.00699
0.25,0.1596,0.00716
0.5,0.1864,0.00735
0.75,0.215,0.00757
1.0,0.2479,0.00783
1.25,0.2851,0.00812
1.5,0.3249,0.00833
1.75,0.3623,0.00851
2.25,0.4368,0.00884
2.5,0.4747,0.00898
2.75,0.5109,0.00917
3.0,0.5494,0.00927
3.25,0.5872,0.00943
3.5,0.62,0.00952
3.75,0.643,0.00969
4.0,0.6668,0.00975
4.25,0.6901,0.00988
4.5,0.7131,0.01005
4.75,0.7368,0.01014
5.0,0.7598,0.0103
5.25,0.7828,0.01048
5.5,0.8064,0.0106
5.75,0.8293,0.01079
6.0,0.8525,0.01097
6.25,0.8763,0.01111
6.5,0.8992,0.01133
6.75,0.9229,0.01151
7.0,0.9467,0.01166
7.25,0.9692,0.01196
7.5,0.9938,0.01207
7.75,1.0172,0.01229
8.0,1.041,0.01251
8.25,1.0651,0.01271
8.5,1.0887,0.01297
8.75,1.1129,0.0132
9.0,1.1365,0.01349
9.25,1.1603,0.01375
9.5,1.1839,0.01406
9.75,1.2066,0.01443
10.0,1.2301,0.01475
10.25,1.2523,0.01516
10.5,1.2737,0.01565
10.75,1.2949,0.01614
11.0,1.3151,0.0167
11.25,1.3341,0.01734
11.5,1.3516,0.01808
11.75,1.3677,0.0189
12.0,1.3823,0.01977
12.25,1.3957,0.02067
12.5,1.4058,0.02161
13.0,1.4212,0.02373
13.25,1.4238,0.02523
13.5,1.432,0.02642
13.75,1.4353,0.02808
14.0,1.4324,0.03041
14.25,1.4374,0.03226
14.5,1.4383,0.03468
14.75,1.4343,0.03786
15.0,1.4233,0.04217
15.25,1.417,0.0462
15.5,1.4108,0.05035
15.75,1.4009,0.05513
16.0,1.3881,0.06037
16.25,1.3731,0.06594
16.5,1.3564,0.07178
16.75,1.3388,0.07778
17.0,1.3215,0.08384
17.25,1.3045,0.08986
17.5,1.2885,0.09573
17.75,1.2792,0.10079
18.0,1.271,0.10569
