alpha,cl,cd
-8.0,-0.4149,0.01055
-7.75,-0.3881,0.01022
-7.5,-0.3606,0.01002
-7.25,-0.3327,0.00988
-7.0,-0.3055,0.00961
-6.75,-0.2778,0.00947
-6.5,-0.25,0.00928
-6.25,-0.2224,0.00911
-6.0,-0.1942,0.00899
-5.75,-0.1668,0.00882
-5.5,-0.1386,0.00871
-5.25,-0.111,0.00855
-5.0,-0.0829,0.00845
-4.75,-0.0551,0.00832
-4.5,-0.0274,0.00824
-4.25,0.0008,0.00813
-4.0,0.0284,0.00804
-3.75,0.0564,0.00797
-3.5,0.0843,0.00789
-3.25,0.1118,0.00783
-3.0,0.14,0.00776
-2.25,0.2233,0.00762
-2.0,0.2511,0.00759
-1.5,0.3066,0.00753
-1.25,0.3342,0.00752
-1.0,0.3618,0.00751
-0.75,0.3897,0.00748
-0.5,0.4171,0.00748
-0.25,0.445,0.00746
0.0,0.4725,0.00743
0.25,0.5,0.00738
0.5,0.527,0.00727
0.75,0.5538,0.0071
1.0,0.5804,0.00701
1.25,0.6074,0.00689
1.5,0.6334,0.00683
1.75,0.6593,0.00672
2.0,0.6836,0.00665
2.25,0.7064,0.00668
2.5,0.7385,0.00672
3.25,0.8506,0.00707
3.5,0.8746,0.00717
3.75,0.8982,0.00731
4.0,0.924,0.00738
4.25,0.9493,0.00749
4.5,0.9739,0.00765
4.75,1.0006,0.00772
5.0,1.0263,0.00785
5.25,1.0516,0.008
5.5,1.0781,0.00811
5.75,1.1029,0.00829
6.0,1.1292,0.00841
6.25,1.1536,0.00862
6.5,1.1791,0.00878
6.75,1.2035,0.00899
7.0,1.2272,0.00923
7.25,1.2514,0.00945
7.5,1.2746,0.00971
7.75,1.2968,0.01001
8.0,1.3185,0.01033
8.25,1.3399,0.01065
8.5,1.3595,0.01099
8.75,1.3778,0.01137
9.0,1.3955,0.0118
9.25,1.4124,0.01227
9.5,1.4287,0.01279
9.75,1.4442,0.01335
10.0,1.4591,0.01395
10.25,1.4729,0.0146
10.5,1.4864,0.01529
10.75,1.4993,0.01602
11.0,1.5118,0.01679
11.25,1.5238,0.0176
11.5,1.5355,0.01846
11.75,1.5463,0.01939
12.25,1.5677,0.02136
12.5,1.5778,0.02242
12.75,1.5866,0.02362
13.0,1.597,0.02474
13.25,1.6045,0.02609
13.5,1.6136,0.02738
13.75,1.6201,0.02892
14.0,1.6286,0.03033
14.25,1.6336,0.03207
14.5,1.6409,0.03369
14.75,1.6463,0.03552
15.0,1.6492,0.03765
15.25,1.6553,0.03951
15.5,1.6585,0.04173
15.75,1.6593,0.04425
16.0,1.6628,0.04654
16.25,1.6652,0.04899
16.5,1.6651,0.05175
16.75,1.6627,0.05484
17.0,1.6629,0.05768
17.25,1.6633,0.06052
17.5,1.6615,0.06365
17.75,1.6576,0.06709
18.0,1.6511,0.07091
