alpha,cl,cd
-8.0,-0.7213,0.01629
-7.75,-0.6873,0.01582
-7.5,-0.6545,0.01509
-7.25,-0.6195,0.01457
-7.0,-0.5825,0.01422
-6.75,-0.5459,0.01356
-6.5,-0.5143,0.01319
-6.25,-0.4788,0.01266
-6.0,-0.4408,0.01231
-5.75,-0.4027,0.0118
-5.5,-0.3706,0.01146
-5.25,-0.3382,0.01111
-5.0,-0.3044,0.01071
-4.75,-0.2736,0.01037
-4.5,-0.2452,0.01006
-4.25,-0.2146,0.00975
-4.0,-0.1886,0.00949
-3.75,-0.1602,0.00918
-3.5,-0.1342,0.00895
-3.25,-0.1069,0.00869
-3.0,-0.0806,0.00845
-2.75,-0.0539,0.00823
-2.5,-0.027,0.00801
-2.25,-0.0006,0.0078
-2.0,0.0257,0.00756
-1.75,0.0518,0.00731
-1.5,0.0776,0.00707
-1.25,0.1033,0.00686
-1.0,0.1289,0.00669
-0.75,0.1543,0.00654
-0.5,0.1794,0.00642
-0.25,0.2043,0.00634
0.0,0.2291,0.00631
0.25,0.2541,0.00634
0.5,0.2807,0.00641
0.75,0.3114,0.00653
1.0,0.3452,0.00665
1.25,0.3818,0.00679
1.5,0.4211,0.00693
1.75,0.4624,0.00707
2.0,0.5037,0.00721
2.25,0.5395,0.00734
2.5,0.5634,0.00744
2.75,0.5873,0.00756
3.0,0.6111,0.00769
3.25,0.6349,0.00782
3.5,0.6587,0.00797
3.75,0.6826,0.00813
4.0,0.7064,0.00829
4.25,0.7303,0.00846
4.5,0.7542,0.00864
4.75,0.7782,0.00882
5.0,0.8024,0.00902
5.25,0.8263,0.00924
5.5,0.8498,0.00953
5.75,0.8736,0.00981
6.0,0.8967,0.01016
6.25,0.9195,0.01056
6.5,0.9419,0.01101
7.0,0.9858,0.01202
7.25,1.0073,0.01257
7.5,1.0288,0.01312
7.75,1.0496,0.01372
8.0,1.0709,0.01427
8.25,1.0918,0.01483
8.5,1.1125,0.0154
8.75,1.1322,0.01603
9.0,1.1528,0.01657
9.25,1.1721,0.01718
9.5,1.1911,0.01779
9.75,1.2088,0.01846
10.0,1.2272,0.01904
10.25,1.2386,0.01999
10.5,1.2553,0.02052
10.75,1.27,0.02118
11.0,1.2806,0.0221
11.25,1.2901,0.02313
11.5,1.3034,0.02394
11.75,1.3151,0.02488
12.0,1.3248,0.02599
12.25,1.327,0.0277
12.5,1.3365,0.02895
12.75,1.3465,0.03021
13.0,1.3552,0.03161
13.25,1.3626,0.03318
13.5,1.3676,0.03504
13.75,1.3667,0.0375
14.0,1.3682,0.03987
14.25,1.3734,0.04194
14.5,1.3771,0.04424
14.75,1.3797,0.04671
15.0,1.3815,0.04932
15.25,1.3826,0.05208
15.5,1.383,0.05498
15.75,1.382,0.05811
16.0,1.3783,0.06154
16.25,1.3723,0.06523
16.5,1.37,0.06889
16.75,1.3665,0.07274
17.0,1.3619,0.0768
17.25,1.3566,0.08106
17.5,1.3504,0.08553
17.75,1.3435,0.09016
18.0,1.336,0.09497
