alpha,cl,cd
-8.0,-0.4274,0.00824
-7.75,-0.3994,0.00802
-7.5,-0.3714,0.00787
-7.25,-0.343,0.00773
-7.0,-0.3148,0.00762
-6.75,-0.2867,0.00742
-6.5,-0.2585,0.0073
-6.25,-0.2302,0.0072
-6.0,-0.2018,0.00707
-5.75,-0.1736,0.00696
-5.5,-0.1451,0.00688
-5.25,-0.1167,0.00677
-5.0,-0.0884,0.00669
-4.75,-0.0599,0.00662
-4.5,-0.0315,0.00653
-4.25,-0.003,0.00648
-4.0,0.0253,0.00641
-3.75,0.0537,0.00636
-3.5,0.0822,0.00631
-3.25,0.1106,0.00626
-3.0,0.139,0.00623
-2.75,0.1674,0.0062
-2.5,0.1958,0.00616
-2.25,0.2243,0.00613
-2.0,0.2527,0.00612
-1.75,0.281,0.0061
-1.25,0.3378,0.00606
-1.0,0.3662,0.00605
-0.75,0.3945,0.00605
-0.5,0.4229,0.00603
-0.25,0.4514,0.00603
0.0,0.4796,0.00602
0.25,0.5082,0.006
0.5,0.5364,0.006
0.75,0.5649,0.00597
1.0,0.5931,0.00596
1.25,0.6215,0.00589
1.5,0.6493,0.00573
1.75,0.6772,0.0056
2.0,0.7051,0.00549
2.25,0.7324,0.00539
2.5,0.7593,0.00522
2.75,0.7819,0.00508
3.0,0.814,0.00512
3.25,0.8462,0.0052
3.5,0.8737,0.00531
3.75,0.9013,0.00541
4.0,0.9286,0.00554
4.25,0.9556,0.0057
4.5,0.9823,0.00587
4.75,1.0089,0.00606
5.0,1.0352,0.00627
5.25,1.0611,0.0065
5.5,1.0865,0.00677
5.75,1.1118,0.00705
6.0,1.1363,0.00739
6.25,1.1607,0.00773
6.5,1.1843,0.00813
6.75,1.2072,0.00857
7.0,1.2301,0.00901
7.25,1.253,0.00943
7.5,1.2755,0.00987
7.75,1.2984,0.01027
8.0,1.3211,0.01065
8.25,1.344,0.01102
8.5,1.3666,0.01139
8.75,1.3889,0.01176
9.0,1.411,0.01213
9.25,1.4335,0.01245
9.5,1.4551,0.01281
9.75,1.4765,0.01316
10.0,1.4972,0.01353
10.25,1.5172,0.01389
10.5,1.5348,0.01427
10.75,1.5529,0.01463
11.0,1.5696,0.01507
11.25,1.5867,0.0155
11.5,1.6037,0.01594
11.75,1.6193,0.01646
12.0,1.6345,0.01701
12.25,1.6509,0.01751
12.5,1.6661,0.01809
12.75,1.68,0.01876
13.0,1.6925,0.01952
13.25,1.7068,0.0202
13.5,1.7205,0.02094
13.75,1.7332,0.02175
14.0,1.7447,0.02268
14.25,1.7548,0.02374
14.5,1.7635,0.02492
14.75,1.7747,0.02596
15.0,1.7851,0.02711
15.25,1.7944,0.02836
15.5,1.8025,0.02973
15.75,1.8095,0.03125
16.0,1.8153,0.03293
16.25,1.8196,0.03479
16.5,1.8216,0.03692
16.75,1.8251,0.03901
17.0,1.83,0.04102
17.25,1.8338,0.04319
17.5,1.8364,0.04551
17.75,1.8383,0.048
18.0,1.8392,0.05063
