alpha,cl,cd
-8.0,-0.1993,0.00926
-7.75,-0.1714,0.00888
-7.5,-0.1432,0.00859
-7.25,-0.1151,0.00836
-7.0,-0.0868,0.00813
-6.5,-0.0303,0.00778
-6.25,-0.002,0.00763
-6.0,0.0263,0.00738
-5.75,0.0547,0.00707
-5.5,0.0829,0.00692
-5.25,0.1114,0.00679
-5.0,0.1398,0.00669
-4.75,0.1681,0.00663
-4.5,0.1965,0.00645
-4.25,0.2249,0.00634
-4.0,0.2532,0.00628
-3.75,0.2815,0.00625
-3.5,0.3098,0.00616
-3.25,0.3382,0.0061
-3.0,0.3664,0.00609
-2.75,0.3947,0.00603
-2.5,0.4229,0.00602
-2.25,0.451,0.006
-2.0,0.4791,0.00601
-1.75,0.5073,0.00599
-1.5,0.5355,0.006
-1.25,0.5636,0.006
-1.0,0.5916,0.00601
-0.75,0.6197,0.00602
-0.5,0.6479,0.00603
-0.25,0.6759,0.00605
0.0,0.7039,0.00607
0.25,0.7321,0.00607
0.5,0.76,0.00611
0.75,0.7882,0.00611
1.0,0.8161,0.00614
1.25,0.8443,0.00614
1.5,0.8723,0.00616
1.75,0.9003,0.00617
2.0,0.9285,0.00613
2.25,0.9566,0.00573
3.25,1.0638,0.00544
3.5,1.0918,0.0055
3.75,1.1195,0.00559
4.0,1.1468,0.0057
4.25,1.1743,0.00579
4.5,1.2001,0.00603
4.75,1.2258,0.00627
5.0,1.2515,0.0065
5.25,1.2766,0.00678
5.5,1.3002,0.00717
5.75,1.3223,0.00769
6.0,1.3414,0.00846
6.25,1.3596,0.0093
6.5,1.3778,0.01012
6.75,1.3971,0.01081
7.0,1.418,0.01135
7.25,1.4403,0.01175
7.5,1.4626,0.01213
7.75,1.4845,0.01251
8.0,1.5067,0.01286
8.25,1.5286,0.0132
8.5,1.5499,0.01357
8.75,1.5707,0.01395
9.0,1.5917,0.01429
9.25,1.6109,0.01469
9.5,1.6278,0.01514
9.75,1.6453,0.0155
10.0,1.662,0.01591
10.25,1.6773,0.01639
10.5,1.6913,0.01696
10.75,1.705,0.01757
11.0,1.7201,0.01809
11.25,1.7347,0.01867
11.5,1.7483,0.01931
11.75,1.761,0.02003
12.0,1.773,0.02082
12.25,1.7837,0.02171
12.5,1.7916,0.02283
12.75,1.7992,0.02401
13.0,1.81,0.02499
13.25,1.8204,0.02604
13.5,1.8295,0.02722
13.75,1.8387,0.02841
14.0,1.8465,0.02977
14.25,1.8537,0.03122
14.5,1.8594,0.03282
14.75,1.8644,0.03453
15.0,1.8684,0.0364
15.25,1.8715,0.03844
15.5,1.873,0.04068
15.75,1.8725,0.04322
16.0,1.8705,0.04601
16.25,1.8659,0.04919
16.5,1.8588,0.05272
16.75,1.8594,0.05544
17.0,1.8598,0.05826
17.25,1.858,0.0614
17.5,1.8576,0.06439
17.75,1.8549,0.06768
18.0,1.8524,0.07103
