alpha,cl,cd
-8.0,-0.2009,0.00851
-7.75,-0.1725,0.00828
-7.5,-0.1444,0.00804
-7.25,-0.1163,0.00748
-7.0,-0.0879,0.00728
-6.75,-0.0597,0.00713
-6.5,-0.0311,0.00698
-6.25,-0.0028,0.00684
-6.0,0.0257,0.00673
-5.75,0.0542,0.00664
-5.5,0.0826,0.00652
-5.25,0.111,0.00632
-5.0,0.1395,0.00621
-4.75,0.168,0.00615
-4.5,0.1964,0.0061
-4.0,0.2533,0.00594
-3.75,0.2817,0.00589
-3.5,0.31,0.00588
-3.25,0.3384,0.00583
-3.0,0.3667,0.00581
-2.75,0.3949,0.00581
-2.5,0.4233,0.00577
-2.25,0.4516,0.00578
-2.0,0.4799,0.00576
-1.75,0.5081,0.00578
-1.5,0.5363,0.00577
-1.25,0.5646,0.00577
-1.0,0.5929,0.00578
-0.75,0.621,0.00579
-0.5,0.6494,0.00579
-0.25,0.6775,0.00581
0.0,0.7059,0.00581
0.25,0.734,0.00583
0.5,0.7624,0.00582
0.75,0.7904,0.00585
1.0,0.8188,0.00585
1.25,0.847,0.00586
1.5,0.875,0.00589
1.75,0.9034,0.00588
2.0,0.9315,0.00588
2.25,0.9595,0.00589
2.5,0.9879,0.00574
2.75,1.0123,0.00491
3.0,1.0402,0.00499
3.25,1.068,0.00509
3.5,1.0961,0.00514
3.75,1.124,0.00522
4.0,1.1512,0.00534
4.25,1.177,0.00559
4.5,1.2021,0.00589
4.75,1.2278,0.00613
5.0,1.2526,0.00645
5.25,1.2762,0.00686
5.5,1.2986,0.00738
5.75,1.3186,0.0081
6.0,1.3383,0.00883
6.25,1.3589,0.00947
6.5,1.3802,0.01003
6.75,1.4025,0.01047
7.0,1.4257,0.01083
7.25,1.449,0.01116
7.5,1.4721,0.01149
7.75,1.495,0.01182
8.0,1.5182,0.01211
8.25,1.5405,0.01245
8.5,1.5631,0.01275
8.75,1.585,0.01307
9.0,1.6059,0.01345
9.25,1.6274,0.01376
9.5,1.6481,0.0141
9.75,1.6672,0.01449
10.0,1.6833,0.01493
10.25,1.7002,0.0153
10.5,1.7168,0.01569
10.75,1.7325,0.01613
11.0,1.7475,0.01662
11.25,1.7617,0.01718
11.5,1.7743,0.01782
11.75,1.7862,0.01855
12.0,1.8003,0.01915
12.25,1.8138,0.01981
12.5,1.8265,0.02054
12.75,1.8388,0.02132
13.0,1.8503,0.02217
13.25,1.8607,0.02311
13.5,1.8704,0.02415
13.75,1.8792,0.02529
14.0,1.8861,0.0266
14.25,1.8911,0.02809
14.5,1.8934,0.02988
14.75,1.9004,0.03134
15.0,1.9066,0.03288
15.25,1.9127,0.0345
15.5,1.9177,0.03628
15.75,1.9226,0.03812
16.0,1.9262,0.04014
16.25,1.9291,0.04229
16.5,1.9316,0.04455
16.75,1.9333,0.04696
17.0,1.9344,0.0495
17.25,1.9336,0.05226
17.5,1.9335,0.05503
17.75,1.9321,0.058
18.0,1.9301,0.0611
