alpha,cl,cd
-8.0,-0.7221,0.00918
-7.75,-0.697,0.00899
-7.5,-0.6713,0.00882
-7.25,-0.6449,0.00867
-7.0,-0.6182,0.00853
-6.75,-0.5916,0.00836
-6.5,-0.5653,0.00817
-6.25,-0.5383,0.00804
-6.0,-0.511,0.00793
-5.75,-0.4836,0.00786
-5.5,-0.4564,0.00776
-5.25,-0.429,0.00764
-5.0,-0.4015,0.00758
-4.75,-0.3737,0.00754
-4.5,-0.3462,0.00746
-4.25,-0.3184,0.00739
-4.0,-0.2905,0.00737
-3.75,-0.2627,0.00732
-3.5,-0.2348,0.00729
-3.25,-0.2067,0.00726
-3.0,-0.1787,0.00723
-2.75,-0.1507,0.00723
-2.5,-0.1226,0.0072
-2.25,-0.0945,0.00719
-2.0,-0.0664,0.00718
-1.75,-0.0383,0.00717
-1.5,-0.0101,0.00715
-1.25,0.0182,0.00714
-1.0,0.0463,0.00711
-0.75,0.0744,0.00708
-0.5,0.1023,0.00701
-0.25,0.1294,0.00678
0.0,0.1535,0.00609
0.25,0.1804,0.00588
0.5,0.2077,0.00571
0.75,0.2353,0.00561
1.0,0.2631,0.00552
1.25,0.2908,0.00547
1.5,0.3187,0.00539
1.75,0.3464,0.00536
2.0,0.374,0.00535
2.25,0.4013,0.0053
2.5,0.4285,0.00531
2.75,0.4567,0.00537
3.0,0.4847,0.00541
3.25,0.5125,0.00547
3.5,0.5404,0.00556
3.75,0.5679,0.0056
4.0,0.5956,0.00569
4.25,0.6227,0.00579
4.5,0.6503,0.00586
4.75,0.6784,0.00595
5.0,0.7055,0.00608
5.25,0.736,0.00616
5.5,0.7668,0.00628
5.75,0.7973,0.00642
6.0,0.8275,0.00653
6.25,0.8598,0.00671
6.5,0.8929,0.00683
6.75,0.9252,0.00703
7.0,0.9577,0.00717
7.25,0.9895,0.00738
7.5,1.0212,0.00757
7.75,1.0527,0.00777
8.0,1.0837,0.00804
8.25,1.109,0.00825
8.5,1.1312,0.00848
8.75,1.1529,0.00877
9.0,1.1749,0.00908
9.25,1.1972,0.00938
9.5,1.2193,0.00973
9.75,1.2419,0.01007
10.0,1.2646,0.01046
10.25,1.2874,0.01086
10.5,1.3104,0.01127
10.75,1.3333,0.01168
11.0,1.3565,0.01207
11.25,1.3797,0.01245
11.5,1.4023,0.01288
11.75,1.4252,0.01327
12.0,1.4477,0.01367
12.25,1.47,0.01409
12.5,1.4917,0.01452
12.75,1.5135,0.01494
13.0,1.5337,0.01545
13.25,1.555,0.01585
13.5,1.5749,0.01633
13.75,1.5932,0.01688
14.0,1.6122,0.01736
14.25,1.6295,0.01786
14.5,1.6431,0.01842
14.75,1.6548,0.0191
15.0,1.6664,0.01981
15.25,1.6794,0.02049
15.5,1.691,0.02128
15.75,1.701,0.02222
16.0,1.7095,0.02332
16.25,1.7161,0.02464
16.5,1.7212,0.02617
16.75,1.7289,0.02762
17.0,1.7351,0.02929
17.25,1.7393,0.03126
17.5,1.7416,0.03356
17.75,1.7416,0.03624
18.0,1.7389,0.03937
