alpha,cl,cd
-8.0,-0.7414,0.00949
-7.75,-0.7142,0.00928
-7.5,-0.687,0.0091
-7.25,-0.6615,0.00883
-7.0,-0.6361,0.00857
-6.75,-0.6102,0.0084
-6.5,-0.5837,0.00825
-6.25,-0.5571,0.00812
-6.0,-0.5305,0.00801
-5.75,-0.5041,0.00796
-5.5,-0.4779,0.0078
-5.25,-0.4507,0.00771
-5.0,-0.4232,0.00763
-4.75,-0.3955,0.00758
-4.5,-0.3679,0.00751
-4.25,-0.3403,0.00743
-4.0,-0.3124,0.00738
-3.75,-0.2845,0.00736
-3.5,-0.2567,0.00729
-3.25,-0.2288,0.00727
-3.0,-0.2006,0.00726
-2.75,-0.1727,0.00722
-2.5,-0.1446,0.00721
-2.25,-0.1166,0.00721
-2.0,-0.0885,0.00721
-1.75,-0.0605,0.00721
-1.5,-0.0323,0.00721
-1.0,0.0238,0.00723
-0.75,0.0518,0.00723
-0.5,0.0795,0.00718
-0.25,0.103,0.00644
0.0,0.1293,0.0062
0.25,0.1561,0.00604
0.5,0.1832,0.00593
0.75,0.2107,0.00585
1.0,0.2384,0.00579
1.25,0.266,0.00575
1.5,0.2937,0.00572
1.75,0.3213,0.00569
2.0,0.3485,0.00564
2.25,0.3759,0.00565
2.5,0.4042,0.00567
2.75,0.4322,0.00572
3.0,0.4601,0.00579
3.5,0.5161,0.00587
3.75,0.5436,0.00594
4.0,0.5712,0.00604
4.25,0.5986,0.00609
4.5,0.6261,0.00616
4.75,0.6532,0.00626
5.0,0.6806,0.00638
5.25,0.7087,0.00646
5.5,0.737,0.00655
5.75,0.7682,0.00667
6.0,0.7985,0.00681
6.25,0.829,0.00693
6.5,0.8607,0.00704
6.75,0.8938,0.00718
7.0,0.9264,0.00736
7.25,0.9591,0.00748
7.5,0.9914,0.00762
7.75,1.0231,0.00783
8.0,1.0551,0.00797
8.25,1.0866,0.00817
8.5,1.1141,0.00837
8.75,1.1372,0.00852
9.0,1.1595,0.00875
9.25,1.1827,0.00893
9.5,1.2057,0.00917
9.75,1.2289,0.00942
10.0,1.252,0.00969
10.25,1.2756,0.00997
10.5,1.2984,0.01035
10.75,1.322,0.01068
11.0,1.3454,0.01105
11.25,1.3681,0.01149
11.5,1.3904,0.01196
11.75,1.4125,0.01245
12.0,1.4351,0.01288
12.25,1.4572,0.01333
12.5,1.4786,0.01384
12.75,1.4998,0.01434
13.0,1.5214,0.01479
13.25,1.5416,0.01532
13.5,1.5625,0.01577
13.75,1.5818,0.01632
14.0,1.6013,0.01682
14.25,1.6198,0.01735
14.5,1.636,0.01799
14.75,1.6515,0.01851
15.0,1.6645,0.01911
15.25,1.6759,0.01983
15.5,1.686,0.02065
15.75,1.6984,0.02139
16.0,1.7091,0.02226
16.25,1.7182,0.02329
16.5,1.7254,0.02452
16.75,1.7308,0.02597
17.0,1.7363,0.02753
17.25,1.7428,0.02912
17.5,1.747,0.031
17.75,1.7493,0.03323
18.0,1.7489,0.03585
