alpha,cl,cd
-8.0,-0.5395,0.07389
-7.75,-0.587,0.0731
-7.5,-0.5512,0.06566
-7.25,-0.5424,0.06309
-6.75,-0.5004,0.04614
-6.5,-0.5397,0.05406
-6.25,-0.5432,0.05129
-6.0,-0.5317,0.04874
-5.75,-0.5296,0.0464
-5.5,-0.5249,0.04469
-5.25,-0.5119,0.04227
-5.0,-0.4864,0.03129
-4.75,-0.4691,0.02908
-4.5,-0.4508,0.02754
-4.25,-0.4314,0.02626
-4.0,-0.4112,0.02517
-3.75,-0.3897,0.02335
-3.5,-0.3691,0.02261
-3.25,-0.319,0.02156
-3.0,-0.2697,0.02017
-2.75,-0.2223,0.01904
-2.5,-0.1763,0.01802
-2.25,-0.1298,0.01698
-2.0,-0.0888,0.01516
-1.75,-0.0699,0.0134
-1.5,-0.0129,0.01383
-1.25,0.0643,0.01416
-1.0,0.149,0.01413
-0.75,0.2334,0.01372
-0.5,0.253,0.01342
-0.25,0.2721,0.01323
0.0,0.2918,0.01312
0.25,0.3124,0.0131
0.5,0.3338,0.01314
0.75,0.3557,0.01324
1.0,0.3781,0.01338
1.25,0.4008,0.01356
1.75,0.446,0.01401
2.0,0.4687,0.01425
2.25,0.4916,0.01452
2.5,0.5146,0.0148
2.75,0.5376,0.01509
3.0,0.5608,0.01542
3.25,0.5838,0.01572
3.5,0.6069,0.01606
3.75,0.6304,0.01644
4.0,0.6534,0.01678
4.25,0.6768,0.01718
4.5,0.7001,0.01755
4.75,0.7234,0.018
5.0,0.7468,0.01841
5.25,0.7701,0.01889
5.5,0.7933,0.01931
5.75,0.8169,0.01985
6.0,0.8396,0.0203
6.25,0.8639,0.02087
6.5,0.8858,0.02136
6.75,0.9109,0.02191
7.0,0.932,0.02248
7.25,0.9564,0.02297
7.5,0.978,0.02364
7.75,1.0014,0.02412
8.0,1.0239,0.02479
8.25,1.046,0.02528
8.5,1.0692,0.02589
8.75,1.09,0.02636
9.0,1.1129,0.02689
9.25,1.1333,0.02728
9.5,1.1545,0.02779
9.75,1.1761,0.02801
10.0,1.1939,0.02855
10.25,1.2184,0.02867
10.5,1.2321,0.02915
10.75,1.2493,0.02957
11.0,1.2691,0.02976
11.25,1.28,0.03033
11.5,1.2914,0.03099
11.75,1.3021,0.03165
12.0,1.3115,0.0324
12.25,1.3129,0.03348
12.5,1.3125,0.03483
12.75,1.3135,0.03625
13.0,1.3103,0.03806
13.25,1.3082,0.04018
13.5,1.3058,0.04238
13.75,1.3031,0.04498
14.0,1.2985,0.04778
14.25,1.3009,0.05021
14.5,1.291,0.05395
14.75,1.2869,0.05718
15.0,1.293,0.05944
15.25,1.2788,0.06414
15.5,1.2664,0.06883
15.75,1.2586,0.07304
16.0,1.2762,0.07388
16.25,1.2556,0.0799
16.5,1.2334,0.08655
16.75,1.208,0.09411
17.0,1.1777,0.10301
17.25,1.1393,0.11401
17.5,1.0898,0.12814
17.75,0.6048,0.18212
18.0,0.5833,0.18325
