alpha,cl,cd
-8.0,-0.558,0.0649
-7.5,-0.5912,0.05719
-7.25,-0.5788,0.05329
-7.0,-0.5685,0.05079
-6.75,-0.5605,0.04855
-6.5,-0.5541,0.04638
-6.25,-0.5583,0.04399
-6.0,-0.5461,0.04132
-5.75,-0.5348,0.03959
-5.25,-0.5178,0.0357
-5.0,-0.5046,0.03377
-4.75,-0.4699,0.02263
-4.5,-0.4234,0.02106
-4.25,-0.3784,0.01995
-4.0,-0.3353,0.01857
-3.75,-0.2932,0.01774
-3.5,-0.2504,0.01663
-3.25,-0.2091,0.01593
-3.0,-0.1681,0.01499
-2.75,-0.1305,0.01422
-2.5,-0.0975,0.01356
-2.25,-0.0671,0.01286
-2.0,-0.0418,0.01174
-1.75,-0.0354,0.00964
-1.5,-0.0127,0.00941
-1.25,0.0126,0.00945
-1.0,0.0413,0.00961
-0.75,0.0723,0.00983
-0.5,0.1125,0.01012
-0.25,0.1612,0.01043
0.0,0.2177,0.01076
0.25,0.2672,0.01095
0.5,0.3087,0.01108
0.75,0.3512,0.01118
1.0,0.3741,0.01127
1.25,0.3972,0.0114
1.5,0.4206,0.01152
1.75,0.4441,0.01166
2.0,0.4675,0.01181
2.25,0.4908,0.01199
2.5,0.5138,0.01219
2.75,0.537,0.01236
3.0,0.5602,0.01255
3.25,0.5833,0.01282
3.5,0.6065,0.01299
3.75,0.6296,0.01327
4.0,0.6528,0.01347
4.25,0.6761,0.01379
4.5,0.6992,0.014
4.75,0.7226,0.01435
5.0,0.7458,0.01457
5.25,0.7692,0.01487
5.5,0.7926,0.0152
5.75,0.816,0.01547
6.0,0.8398,0.0159
6.25,0.8628,0.01614
6.5,0.8864,0.01647
6.75,0.9097,0.01686
7.0,0.933,0.01714
7.25,0.9571,0.01761
7.5,0.9796,0.01786
7.75,1.0033,0.01818
8.0,1.0262,0.01856
8.25,1.0493,0.01883
8.5,1.0722,0.01922
8.75,1.0944,0.01945
9.0,1.1169,0.01983
9.25,1.1384,0.02005
9.5,1.1601,0.02042
9.75,1.1809,0.02067
10.0,1.2014,0.02105
10.25,1.2212,0.02137
10.5,1.2405,0.02177
10.75,1.2586,0.02224
11.0,1.2757,0.0227
11.25,1.2922,0.02325
11.5,1.3067,0.02392
11.75,1.3188,0.02473
12.0,1.3264,0.0257
12.5,1.3346,0.02822
12.75,1.3369,0.02981
13.0,1.3349,0.03184
13.25,1.3347,0.03393
13.5,1.3305,0.03657
13.75,1.3289,0.03921
14.0,1.3214,0.04257
14.25,1.3184,0.04577
14.5,1.314,0.04923
14.75,1.3073,0.05302
15.0,1.3009,0.05674
15.25,1.2954,0.06066
15.5,1.2895,0.06461
15.75,1.284,0.06846
16.0,1.2831,0.0712
16.25,1.275,0.07583
16.5,1.268,0.08027
16.75,1.2622,0.08455
17.0,1.2589,0.08842
17.25,1.261,0.09107
17.5,1.2566,0.09501
17.75,1.2461,0.10045
18.0,1.2356,0.10597
