alpha,cl,cd
-8.0,-0.7269,0.01145
-7.75,-0.6951,0.01094
-7.5,-0.6613,0.01064
-7.25,-0.6291,0.01036
-7.0,-0.5998,0.0101
-6.75,-0.5728,0.0099
-6.5,-0.5473,0.00952
-6.25,-0.5217,0.00928
-6.0,-0.4956,0.0091
-5.75,-0.4693,0.00895
-5.5,-0.4427,0.00883
-5.25,-0.4169,0.00857
-5.0,-0.3903,0.00845
-4.75,-0.3633,0.00836
-4.5,-0.3366,0.00822
-4.25,-0.3097,0.00813
-4.0,-0.2824,0.00808
-3.75,-0.2553,0.00798
-3.5,-0.2279,0.00793
-3.25,-0.2005,0.00789
-3.0,-0.1732,0.00785
-2.75,-0.1455,0.00781
-2.5,-0.1179,0.00778
-2.25,-0.0903,0.00775
-2.0,-0.0626,0.00775
-1.75,-0.0349,0.00773
-1.5,-0.0073,0.00771
-1.25,0.0203,0.00766
-1.0,0.0477,0.00761
-0.75,0.0739,0.00732
-0.5,0.0962,0.00648
-0.25,0.1219,0.00621
0.0,0.1484,0.00606
0.25,0.1752,0.00596
0.5,0.202,0.00589
0.75,0.2289,0.00583
1.0,0.2559,0.0058
1.25,0.2828,0.00581
1.5,0.31,0.00581
1.75,0.3364,0.00585
2.0,0.3626,0.00588
2.25,0.3895,0.00596
2.5,0.4168,0.00604
2.75,0.4443,0.00612
3.0,0.4721,0.00623
3.25,0.4999,0.00631
3.5,0.5303,0.0064
3.75,0.5588,0.00653
4.0,0.5913,0.00662
4.25,0.6249,0.00673
4.5,0.6587,0.00689
4.75,0.6926,0.00697
5.0,0.7253,0.0071
5.25,0.7578,0.00725
5.5,0.7923,0.00735
5.75,0.8263,0.0075
6.0,0.8601,0.00763
6.25,0.8936,0.00777
6.5,0.9266,0.00795
6.75,0.9576,0.00808
7.0,0.9803,0.00827
7.25,1.0038,0.00839
7.5,1.0265,0.0086
7.75,1.0499,0.00875
8.0,1.0727,0.00898
8.25,1.0962,0.00916
8.5,1.119,0.00943
8.75,1.1424,0.00965
9.0,1.1655,0.00993
9.25,1.1882,0.01026
9.5,1.2112,0.0106
9.75,1.2343,0.01095
10.0,1.2569,0.01137
10.25,1.2794,0.01181
10.5,1.3017,0.01227
10.75,1.3235,0.01277
11.0,1.3451,0.01329
11.25,1.3665,0.0138
11.5,1.3874,0.01434
11.75,1.4087,0.01483
12.0,1.4295,0.01534
12.25,1.4491,0.01593
12.5,1.4695,0.01641
12.75,1.4879,0.01702
13.0,1.5074,0.01752
13.25,1.5243,0.01817
13.5,1.5408,0.01875
13.75,1.5547,0.01935
14.0,1.5659,0.02009
14.25,1.5765,0.0209
14.5,1.5891,0.02165
14.75,1.5996,0.02255
15.0,1.6079,0.02366
15.25,1.6136,0.02503
15.5,1.6207,0.02642
15.75,1.6284,0.02784
16.0,1.6341,0.02955
16.25,1.6375,0.0316
16.5,1.6385,0.03406
16.75,1.6365,0.03703
17.0,1.6302,0.04069
17.25,1.6191,0.04521
17.5,1.6127,0.04924
17.75,1.6015,0.05402
18.0,1.5853,0.05955
