alpha,cl,cd
-8.0,-0.5395,0.07219
-7.75,-0.511,0.0685
-7.5,-0.497,0.06241
-7.25,-0.5279,0.04174
-7.0,-0.4923,0.04067
-6.75,-0.4576,0.03802
-6.25,-0.3916,0.03316
-6.0,-0.364,0.03211
-5.75,-0.3247,0.03039
-5.5,-0.2908,0.02948
-5.25,-0.2561,0.02855
-5.0,-0.2119,0.02739
-4.75,-0.1856,0.0267
-4.5,-0.1441,0.02585
-4.25,-0.0974,0.02489
-4.0,-0.0739,0.02442
-3.75,-0.0286,0.02365
-3.5,0.0168,0.02274
-3.25,0.0385,0.02239
-3.0,0.0805,0.02158
-2.75,0.1058,0.02119
-2.5,0.1437,0.02042
-2.25,0.1731,0.01998
-2.0,0.2054,0.01931
-1.75,0.2387,0.0186
-1.5,0.2645,0.01805
-1.0,0.3156,0.01673
-0.75,0.3413,0.01621
-0.5,0.3891,0.01608
-0.25,0.4689,0.01583
0.0,0.512,0.01577
0.25,0.533,0.01582
0.5,0.5585,0.01579
0.75,0.5781,0.01597
1.0,0.607,0.01595
1.25,0.6254,0.01622
1.5,0.6547,0.01626
1.75,0.6738,0.01656
2.0,0.7027,0.01666
2.25,0.7228,0.01698
2.5,0.7531,0.01709
2.75,0.7724,0.01746
3.0,0.8025,0.0176
3.25,0.8223,0.018
3.5,0.8511,0.01818
3.75,0.8729,0.01857
4.0,0.8996,0.01881
4.25,0.9245,0.01915
4.5,0.9482,0.01947
4.75,0.9775,0.01973
5.0,0.9973,0.02016
5.25,1.0282,0.02035
5.5,1.0467,0.02086
5.75,1.0754,0.02107
6.0,1.0962,0.02155
6.25,1.1226,0.0218
6.5,1.1455,0.02222
6.75,1.1698,0.02251
7.0,1.1938,0.02289
7.25,1.2168,0.02318
7.5,1.2401,0.02354
7.75,1.2636,0.02378
8.0,1.2839,0.02416
8.25,1.3106,0.02428
8.5,1.3258,0.02471
8.75,1.3532,0.02481
9.0,1.3673,0.02516
9.25,1.385,0.02547
9.5,1.4093,0.02554
9.75,1.4177,0.02598
10.0,1.4312,0.02631
10.25,1.4476,0.02652
10.5,1.4539,0.02697
10.75,1.4577,0.02749
11.0,1.4634,0.02806
11.25,1.469,0.02871
11.5,1.4714,0.02956
11.75,1.4705,0.03067
12.0,1.4698,0.03194
12.25,1.4682,0.03341
12.5,1.4656,0.03509
12.75,1.462,0.03699
13.0,1.4576,0.03911
13.25,1.4524,0.04144
13.5,1.4471,0.04392
13.75,1.4422,0.04647
14.0,1.4361,0.04931
14.25,1.4314,0.05216
14.5,1.4285,0.05489
14.75,1.4264,0.0576
15.0,1.4235,0.06058
15.25,1.4262,0.06285
15.5,1.423,0.066
15.75,1.4283,0.06806
16.0,1.4253,0.0713
16.25,1.4374,0.07256
16.5,1.4311,0.07632
16.75,1.434,0.07883
17.0,1.4438,0.08054
17.25,1.4384,0.08429
17.5,1.4426,0.08672
17.75,1.4564,0.08796
18.0,1.4461,0.09245
